target,number_of_steps,sascore,scscore,syba,MolWt,MolLogP,NumHAccept,NumHDonors
CC(=O)c1ccc(S(=O)(=O)Nc2c(C)nn(C)c2C)cc1,3,2.022661752300301,2.934809787090078,104.16676993651436,307.375,2.04034,5,1
COc1cccc(NC(=O)c2ccc(NC(=O)NC(C)C)cc2)c1,2,1.6497448590990889,3.36934024584126,180.82545931810884,327.38400000000007,3.477400000000001,3,3
COc1ccccc1/C=C/C(=O)Nc1nc(N)n(-c2ccccc2)n1,1,2.228160851561258,3.5370720222175858,110.99137209858706,335.367,2.5100000000000007,6,2
COc1ccc(Cl)cc1CN(C)CCCCO,4,1.92428916776527,2.825488087782049,85.76575028211944,257.7609999999999,2.5529000000000006,3,1
Cc1cccc(C)c1NC(=O)COC(=O)c1ccccc1[N+](=O)[O-],1,1.8688293074865208,2.209789206251081,138.80857343695212,328.32400000000007,3.007140000000001,5,1
CN(C)c1ccc(C(=O)Nc2ccc(S(C)(=O)=O)nc2)cc1,1,2.0194502802636816,3.399166052831293,123.5712876313436,319.386,1.8034,5,1
COc1ccc(NC(=O)CN(C)S(C)(=O)=O)cc1OCC(N)=O,2,2.070962976000315,3.612516359485602,136.1529055246569,345.3770000000001,-0.6107999999999985,6,2
Cn1c(-c2ccccc2)nnc1S(=O)(=O)Cc1cccc(C(N)=O)c1,3,2.239185082330488,4.122777698952772,128.14557128176173,356.40700000000004,1.5549,6,1
Cc1cc(NC(=O)Nc2ccc3c(c2)OCO3)ccc1N1CCCC1=O,1,2.123727335617506,3.640318189746879,148.24279191123435,353.3780000000002,3.4945200000000023,4,2
CC(C)Oc1ccc(S(=O)(=O)NCc2ccc(F)cc2)cc1,2,1.7398353370102129,3.187391782451786,153.12588551468113,323.389,3.091400000000002,3,1
O=C(Nc1ccccc1)c1ccc(NCc2ccccc2CO)nn1,3,2.031157242499086,3.439561002688461,149.7912009167745,334.3790000000001,2.833300000000001,5,3
COc1ccc(C(=O)NCCc2ccccc2)cc1[N+](=O)[O-],1,1.6624186425465588,2.423017524874698,160.4767832691434,300.314,2.5759000000000007,4,1
CCN(C)C(=O)c1cccc(S(=O)(=O)NCCOCCOCC(=O)O)c1,2,2.312786802573088,3.876650982995126,136.23452071879714,388.4420000000002,0.1746000000000011,6,2
COCCOCCOCCN(C)C(=O)c1ccc(NC(=O)CC(C)C)c(C)c1,2,2.2735240281791462,3.7974680612935736,168.17366206631087,394.51200000000017,2.7312200000000004,5,1
O=C(NCCCN1CCOCC1)c1cc2c(ccc3ccccc32)o1,1,2.0946158931413006,3.8628102078569846,149.7809238735332,338.4070000000001,3.038100000000002,4,1
OCc1ccc(F)cc1OCCc1ccccc1,2,1.7219760768794892,2.634660174241759,89.2531117453149,246.281,2.9395000000000016,2,1
Cc1ccc(OCCCCNC(=O)c2cc(C)n(C)n2)cc1,1,1.961515664879066,3.461795758227438,146.8738814759779,301.39000000000004,2.625940000000001,4,1
Cc1sc(Nc2ccc(O)cc2)nc1-c1ccc(Cl)cc1,3,1.9342174665860163,3.469612007775664,104.89182305741896,316.813,5.221120000000003,4,2
Cc1ccc(C)c(Nc2cc(C)nc(NCc3ccccn3)n2)c1,2,2.189011399307745,3.547447438630096,124.84693180364675,319.41200000000003,4.152560000000001,5,2
O=C(NCc1cccnc1)c1ccc(=O)oc1,1,2.007652453112142,3.0478890402760643,96.53084104412372,230.223,0.9648,4,1
CCOCCOc1ccc(S(N)(=O)=O)c(C)c1,1,2.020067919633199,2.8084578205386546,89.46231382028877,259.32699999999994,1.0577200000000002,4,1
Cc1cc(C)cc(C(=O)OCC(=O)NC(=O)NC2CCCC2)c1,1,1.9902424172046016,2.858800613720037,131.47322481440708,318.37300000000016,2.2286399999999995,4,2
CC1CCN(C(=O)COC(=O)c2ccc(=O)n(Cc3ccccc3)n2)CC1,4,2.12253615164821,3.446794327262334,157.72463017403336,369.4210000000001,1.7068999999999994,6,0
CCOc1ccc(NC(=O)NCC(C)C)c(C)c1,3,1.7380107164157774,2.7722838150340072,134.82357084719973,250.342,3.1712200000000017,2,2
O=C(Nc1ccc(-n2cncn2)c(F)c1)C1CCN(C(=O)C2CC2)CC1,1,2.2217326079667785,4.2233793729106965,158.6398663051825,357.3890000000002,1.9935,5,1
O=C(CCSc1ccccc1F)Nc1ccccc1C(=O)N1CCOCC1,3,2.0466135358025177,3.3415510709692264,183.82482899865863,388.4640000000003,3.4190000000000023,4,1
CCN(CC)CC(=O)NCc1cc(-c2ccc(O)cc2)no1,4,2.218093828650778,4.0448482007512805,106.18406178927822,303.362,2.0051999999999994,5,2
O=C(CSc1nnc(-c2ccncc2)o1)N/N=C/c1ccc(Cl)cc1,4,2.263702447978538,3.683083470880746,175.3930687676037,373.82500000000016,3.027400000000001,7,1
NC(=O)c1ccccc1CCC(=O)NCc1cccc(OCc2ccccn2)c1,1,2.041569317125621,3.736817864551017,206.8661708281145,389.4550000000001,3.008500000000001,4,2
CCCCOc1ccc(C(=O)/C=C/c2ccc(/C=C\C(=O)O)cc2)cc1OC,2,2.128283883513685,3.01236289386037,131.57520750527453,380.4400000000001,4.868000000000004,4,1
COCCN(CC(=O)Nc1cccc(C)c1C)C(=O)c1ccc2c(c1)OCO2,3,2.1461156264542893,3.86165539594382,178.26299302151068,384.4320000000002,2.759440000000001,5,1
Cc1ccc(C(=O)Nc2c(N)cc(Cl)cc2Cl)cc1,2,1.803768766009723,2.608851470496929,86.29793759218178,295.169,4.136320000000002,2,2
CN(Cc1ccc(Cl)s1)c1cc(N)ccc1C(N)=O,6,2.405818174293749,3.5089424345831275,79.57302271024143,295.7950000000001,2.7190000000000003,4,2
COc1cccc(NC(=O)Cc2noc(CCc3ccc(C)c(Cl)c3)n2)c1,6,2.160357730069789,3.9611944255666622,180.51938080519372,385.85100000000006,4.006420000000003,5,1
CCN(CC1CC1)C(=O)c1ccc(NC)c(C)c1,1,2.038096430701492,3.697893314335624,84.60692042613177,246.354,2.9088200000000013,2,1
Cc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1C(C)C,2,1.852551049494448,2.82644421846782,83.28229290796078,317.4100000000001,3.2371200000000018,3,1
CNCCc1cccc(Oc2ccc(C)cc2)c1,4,1.6480509289504948,3.323038316785112,77.9726986529058,241.334,3.5492200000000027,2,1
O=C(COC(=O)c1cccnc1Cl)NC1CCCCCC1,1,1.9721166973552453,2.5404456932056965,135.76562616086073,310.7810000000001,2.730800000000001,4,1
CCCCc1ccc(NC(=O)c2occc2N)cc1,1,2.069264328139901,3.36736453457231,103.71368289778054,258.321,3.4567000000000005,3,2
CCOC(=O)/C=C/c1cc(OC)c(O)c(OC)c1,1,1.9926866975774704,1.862305257547292,87.66448528589886,252.266,1.9857,5,1
Cc1ccc(/C=N\OCC(=O)Nc2ccc3c(c2)OCO3)cc1,1,2.104407281584626,2.678821458016372,152.56090250929893,312.3250000000001,2.7129200000000004,5,1
CCOCCOCCN(C)CC(=O)Nc1cc(S(N)(=O)=O)ccc1OC,2,2.2460736931473004,3.91366787082574,134.35052231924251,389.47400000000016,0.2660000000000032,7,2
CCCCNC(=O)c1cc2cccc([N+](=O)[O-])c2[nH]1,1,2.18069800012829,2.722822624976733,87.07737475116937,261.28099999999995,2.606,3,2
COc1ccc(Br)cc1C(=O)N/N=C/c1ccc(C)o1,2,2.128689421765064,2.5805770673485737,141.01501199344227,337.1730000000001,3.123020000000001,4,1
Fc1ccccc1CCNc1nncc(NCc2ccccn2)n1,3,2.3841662817798337,3.9402866236926735,117.00846500394294,324.363,2.672400000000001,6,2
O=C(CCc1c[nH]c2ccccc12)N/N=C/c1ccc2c(c1)OCO2,1,2.205259760085168,2.909288741279432,168.79920828502665,335.36300000000017,2.9795000000000007,4,2
COc1ccc(CC(=O)NCCc2ccc(N)cc2)c(Cl)c1,2,1.8434571040850205,2.9264752400692986,146.41501980195446,318.804,2.8322000000000003,3,2
O=C(O)c1cc(OCc2noc(-c3ccccc3)n2)cs1,2,2.296855726359029,3.6452460812421945,101.27386879162168,302.311,3.0753000000000013,6,1
COCCNc1nnc(SCCOc2ccccc2)s1,2,2.113208885352325,3.236809587749491,154.94115473068186,311.432,2.767500000000001,7,1
CN1CCN(c2ccc3cc(Cl)ccc3n2)CC1,2,1.905666609423868,3.699891953119101,73.2626615205801,261.75600000000003,2.640000000000001,3,0
O=C(Nc1ccc2c(c1)OCO2)N1CCN(CCc2ccccc2)CC1,2,1.9214894295236,3.4001871296467434,178.16821250107907,353.422,2.807500000000001,4,1
CC(=O)c1ccc(Nc2ccccc2N(C)C)cc1O,1,2.0585653058809488,3.0507149217194995,80.77978406873186,270.332,3.404400000000002,4,2
CCOCC(=O)Nc1nnc(COc2ccc(Cl)cc2)s1,1,2.0594028512014013,3.1841849318548183,154.1685158792488,327.793,2.7455000000000007,6,1
CN(CC(=O)Nc1ccccc1)CC(=O)Nc1ccc(F)cc1,1,1.6258237966424731,2.5273470994351603,101.14390532048309,315.348,2.3347,3,2
COc1ccc(CCNC(=O)Cn2nc(-n3cccn3)ccc2=O)cc1OC,1,2.309816775431893,4.253553702133818,195.844910319802,383.4080000000001,0.8050999999999993,8,1
Cn1c(C(=O)Nc2cccnc2)cc2sccc21,1,2.218443236642802,3.4913078979324284,105.26804958381932,257.31800000000004,2.887100000000001,4,1
CN(C)CCNC(=O)c1cncc(C(=O)N2CCc3ccccc32)c1,3,2.1697528613120696,4.086633642439397,123.61603661869448,338.41100000000006,1.5759,4,1
CCN1C(=O)COc2ccc(NC(=O)c3oc4ccc(F)cc4c3C)cc21,1,2.337382439570815,4.1537850220870425,131.24708061375011,368.3640000000001,3.877920000000002,4,1
CCCOc1ccc(CNC(=O)c2ccnc(-c3ncc[nH]3)c2)cc1OC,1,2.2978289204179028,3.9464570152147695,178.23411981639578,366.4210000000001,3.1991000000000014,5,2
Cc1ccc(N(Cc2ccc(C(=O)O)cc2)S(C)(=O)=O)cc1,2,1.8205987418021417,2.7253486833207914,93.12046959743982,319.3820000000001,2.659420000000001,3,1
O=C(CNC(=O)c1cccc(O)c1)Nc1ccc(SCc2cccnc2)cc1,1,2.039906689961809,3.848398698422931,199.45379854979217,393.4680000000001,3.4480000000000013,5,3
CCOCCCNC(=S)NCCCNS(=O)(=O)CC,1,2.399507523406175,3.127152787627017,109.12615134226024,311.4730000000001,0.2065000000000017,4,3
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc2ccccc2n1,1,2.1373519493640085,2.967153597956864,146.70064569564505,384.27900000000005,5.524700000000002,2,1
COc1ccc(OC)c(NC(=O)c2ccc([N+](=O)[O-])o2)c1,1,1.995895875074078,2.249515019417218,120.05577243020804,292.247,2.4573,6,1
O=c1oc2ccccc2n1CCc1ccccc1,1,1.7195573708395209,2.89289838950039,86.79925985937811,239.274,2.837200000000001,3,0
COc1ccc(NC(=O)CO/N=C\c2ccc(C)cc2)c(OC)c1,1,1.98704683113934,2.7942280795344656,164.18963086712705,328.36800000000005,3.0014200000000013,5,1
Cc1cc(C(=O)N2CCOCC2)ccc1NC(=O)c1nc(C)c(C)s1,4,2.219302005407412,4.216527311373355,127.14327841824908,359.45100000000014,2.793060000000001,5,1
Cn1cc(C(=O)NCCCc2ccccc2)cn1,1,1.781104479246352,3.276292453667045,125.4967142948717,243.31000000000003,1.7827,3,1
O=C1C(=O)N(CCN2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,2,2.003125961838021,3.648951384313496,126.4001522570442,383.8790000000001,2.687100000000001,4,0
CCCOc1ccc(C(=O)NCc2ccnc(OCC(F)(F)F)c2)cc1OC,1,2.207164941112368,3.768710126271099,211.32122682718645,398.3810000000001,3.7501000000000015,5,1
Cc1cc(SCCCOc2ccc(F)cc2)ccc1N,1,1.9482809775776708,2.8492605098545307,136.03307314705825,291.3910000000001,4.277520000000003,3,1
FC(F)Oc1ccc2ccccc2c1CNc1ccccn1,3,2.090222155263678,3.3337452095281868,97.36416221464152,300.308,4.448300000000002,3,1
CCCCC1CCC(CNS(=O)(=O)CCC(=O)OCC)CC1,4,2.315061314311599,3.5212813190986743,103.47706832021468,333.49400000000014,2.855600000000001,4,1
Cc1ccc([N+](=O)[O-])cc1NC(=O)N1CCN(Cc2ccc(Cl)s2)CC1,3,2.197972587461553,3.598999577039488,179.45376503232353,394.8840000000001,3.9678200000000015,5,1
COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(Cl)nc1)CC2,1,2.210989405597367,3.383845658389315,133.93977862516144,368.842,2.499200000000001,5,0
COc1ccnc(OC)c1C(=O)Nc1cc(NC(C)=O)ccc1C,4,2.09649154524876,3.280451587349304,117.11198152679104,329.3560000000001,2.6179200000000007,5,2
O=C(NC1CCCCC1)N1CCC(NCc2cnccn2)CC1,1,2.2896895467294893,3.7595223479052566,100.6569396959588,317.43700000000007,2.0729,4,2
NC(=O)c1ccc(N)cc1Oc1ccc(F)cc1Cl,3,1.988769357725701,2.626231395066754,75.48031295924872,280.686,2.952500000000001,3,2
O=C1CCCCN1c1ccc(S(=O)(=O)Nc2ccc(F)c(F)c2F)cc1,2,2.153117951002123,3.4896510511815926,122.89147221525631,384.3790000000001,3.421600000000001,3,1
Nc1ccnc2ccc(OCCCCCCc3ccccc3)cc12,1,1.908769315365964,3.838586989027273,120.4056115595434,320.4359999999999,4.998900000000004,3,1
O=C(/C=C/c1ccncc1)Nc1cccc(Cn2cnc3ccccc32)c1,5,2.16420750029956,3.662682135460547,195.47080571410652,354.41300000000007,4.131500000000003,4,1
COc1cc(CN[C@H]2C[C@@H](NC(=O)c3ccoc3)C2)ccc1C,2,2.309050542204604,3.883207625340454,91.4354562431295,314.3850000000001,2.647220000000001,4,2
CC(C)c1cccc(NC(=O)CN[C@H](C)C(=O)O)c1,1,2.334492285937088,2.8828984650985103,80.17469057980958,264.32499999999993,1.8112,3,3
Cc1noc(Cc2ccc(NC(=O)NCCOCCF)cc2)n1,2,2.360741171575232,4.33853041764818,125.8045816130774,322.34,2.07642,5,2
COc1ccc(C)cc1NC(=O)COC(=O)C1CC1,3,1.7147885884949314,2.730497237951329,122.77306855497152,263.29299999999995,1.89532,4,1
CCOc1cccc(Oc2ccc(NC(=O)CCl)cc2)c1,1,1.7356336204321678,2.8280823206786403,134.58199513864034,305.761,4.054900000000002,3,1
O=C(COC(=O)c1ccccc1F)NCc1cccc(C(=O)NC2CC2)c1,3,1.8680743424048227,3.8804187018109775,188.92813755086644,370.3800000000001,2.1911000000000005,4,2
Cc1cc(Nc2ccccc2)nc(Nc2ccc(N3CCCC3)cc2)n1,2,2.0000187002528715,3.7193843101240858,143.0802181819351,345.4500000000002,4.872420000000004,5,2
CC(=O)c1ccc(OCC(=O)NCc2sccc2C)c(Br)c1,3,2.151613142810969,3.2822913614340496,148.7090209504047,382.27900000000005,3.716820000000002,4,1
Nc1ccccc1C(=O)Nc1ccc2nc(C3CC3)oc2c1,1,2.079681598945,3.5928257914611588,120.6077047313332,293.326,3.5397000000000016,4,2
CC(=O)c1cccc(NCCC(=O)Nc2ccc(C)c(C)c2)c1,3,1.7847092441276793,2.9882623308049467,142.96185376020986,310.397,3.946740000000003,3,2
Nc1ccc(F)cc1SCCOc1ccccc1Cl,3,2.038518174293749,2.565917679738196,109.32478220668033,297.78200000000004,4.232400000000002,3,1
N#Cc1cccc(OCCNc2ccc(CC(=O)N3CCSCC3)cc2)c1,3,2.2820517651486334,4.004784544856221,170.69866664355243,381.50100000000015,3.167080000000002,5,1
O=C(CCCCl)Nc1ccc(OC(F)F)cc1,1,1.863896369074597,2.836049678981724,113.94664331155111,263.671,3.2455000000000016,2,1
COc1ccc(-c2cccc(CN(C)C(=O)CN)c2)cn1,4,2.1062352762339955,3.7457587884219454,68.93983217911232,285.3469999999999,1.6742999999999997,4,1
NC(=O)CCS(=O)(=O)c1ccc(Cl)cc1,1,1.8219211957269927,2.311966522542741,78.25061183115099,247.703,0.9890999999999998,3,1
COc1ncnc(NC[C@H](N)c2ccccc2)c1C,2,2.668734065725926,3.163421604196284,62.24665761878986,258.325,1.90552,5,2
COCCN(CC(=O)O)c1ccc(Cl)c(Cl)c1,2,2.096041163780356,3.13148591503769,56.1085388229832,278.135,2.5308,3,1
O=C(O)c1cccc(SCC(=O)N2CCCC2)c1,3,1.8512009463539056,2.4996201684078985,74.43323330601578,265.3339999999999,2.0993,3,1
N#Cc1ccc(CNc2cccc(C(=O)N3CCOCC3)c2)cc1,1,1.935007749044961,3.3855556730413405,155.45897979214658,321.38000000000005,2.642780000000001,4,1
O=C(CSc1cc(Cl)ccc1Cl)NC1CCCC1,1,1.95266338979282,2.5597235473262017,117.25289778732872,304.2420000000002,4.144300000000003,2,1
Cc1cccc(OCC(=O)Nc2cccc(-c3nc4ccccc4s3)c2)c1,3,1.8912677339899204,3.99214996992886,202.85070563653872,374.4650000000001,5.289220000000003,4,1
CCCCc1ccc(NC(=O)/C(C#N)=C/c2ccc(C(=O)O)cc2Cl)cc1,2,2.1358995002995584,3.781185494310458,126.96399080045566,382.8470000000001,4.926480000000003,3,2
CCOc1cc(CN)ccc1OCCSc1ccccc1,2,1.898302132411992,3.052463862043426,107.96373070557392,303.427,3.7151000000000014,4,1
CSCCCNC(=O)c1cc(N)ccc1N(C)C,2,2.217613228189716,3.1984231323872376,93.48294069803536,267.398,1.8177,4,2
O=C(CCNc1ccc(F)c(Cl)c1)NCCN1CCOCC1,1,2.039870609934012,3.57992054328768,138.3866188968292,329.80300000000017,1.7295,4,2
CCOc1cc(C(=O)N(C)C)ccc1NC(=O)N(C)Cc1cccc(O)c1,2,2.141043633355693,3.887262238081736,177.16189420411283,371.4370000000001,3.156600000000001,4,2
N#Cc1cccc(CNC(=O)NCCCOCCc2ccccc2)c1,1,1.9872251034053043,3.3097999970061607,198.29072647951023,337.42299999999994,3.0068800000000016,3,2
O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,4,1.982921375418592,3.985917962369287,118.43463515418736,339.82600000000025,4.305000000000004,3,0
CCCNC(=O)CNC(=O)c1cccc(COC)c1,2,1.7489670857596415,3.0950895229846305,143.65572357278165,264.325,1.088999999999999,3,2
CC(C)(C)c1ccc(/C=C/C(=O)N/N=C/c2ccc(-c3ccccc3)cc2)cc1,2,2.109282530418353,3.001766677550269,147.8635581846172,382.50700000000006,5.814600000000005,2,1
CC(C)OCCCCNC(=O)COc1ccc2c(c1)CCC(=O)N2,1,2.2430459261619653,4.054240452331725,135.17690248596588,334.4160000000001,2.2715,4,2
O=C(NCCOc1cccc(F)c1)C(=O)Nc1ccc(N2CCOCC2)cc1,4,2.044964809619927,3.918480429157308,207.31630554853783,387.4110000000002,1.7959999999999994,5,2
Cc1ccccc1-c1cc(C(=O)N2CCCC2)c2ccccc2n1,3,1.814356320473536,3.6077575065701737,114.54690933642397,316.40399999999994,4.446220000000004,2,0
CCOC(=O)Cc1csc(Nc2ccc(OCC)cc2)n1,1,1.9556974665860167,2.797082196680096,160.22933922418835,306.387,3.391000000000002,6,1
Cn1c(NC(=O)Cc2ccc(Cl)cc2)nc2ccccc21,1,1.8491374665860167,3.0551333686984963,109.19076221949,299.761,3.407900000000001,3,1
COc1ccc(CNC2CCN(c3ncccn3)CC2)cc1OCC(C)C,3,2.217828328701927,4.138944445680481,135.21328759178604,370.4970000000002,3.2786000000000017,6,1
CC(C)CCNc1ccc(C(=O)N2CCN(C(=O)c3ccco3)CC2)nc1,3,2.278997690109751,4.186398009105131,121.64407406718207,370.4530000000001,2.730800000000001,5,1
CCOCc1ccc(CNC(=O)Cc2cc(=O)oc3cc(OC)ccc23)cc1,1,2.1128431215857404,2.7609084996907214,205.16282198141752,381.4280000000001,3.197000000000002,5,1
COc1cccc(COc2cccc(N)c2C)n1,2,2.0823909916027734,2.6993801870441514,86.74798511079018,244.294,2.55982,4,1
CCNCC1CCN(CC(=O)N(C)Cc2ccc3cc(OC)ccc3c2)CC1,2,2.202448506201124,3.937435853855378,147.92206415429592,383.5360000000002,3.128300000000002,4,1
O[C@@H]1COCCN(Cc2ccc(OCc3cccc(F)c3)cc2)C1,1,2.4146998309533334,3.875714657162348,120.85439238033216,331.38700000000006,2.5978000000000003,4,1
Cn1c(-c2ccc(F)cc2)cnc1NCc1ccc(C#N)cc1,2,2.1824635491976103,3.891157734946516,121.3011227149174,306.344,3.7099800000000025,4,1
COc1cc(/C=C/C(=O)Nc2cc(C)ccc2NC(C)=O)cc(OC)c1,3,2.1082198740790457,2.5914895185657896,141.09699135900522,354.4060000000001,3.6225200000000015,4,2
COc1ccc(CCC2CCN(CCc3ccc(F)cc3)CC2)cc1,1,1.808488327852093,3.906642031549175,135.5927039454478,341.4700000000001,4.721600000000005,2,0
O=C(Nc1ccc(Cn2ccccc2=O)cc1)c1ccn(-c2cccc(F)c2)n1,1,2.1702264599827625,3.941264171970357,198.77695023201093,388.4020000000001,3.473700000000002,5,1
O=C(NCCCc1nc2ccccc2n1Cc1ccccc1F)c1ccco1,3,2.1129400024487808,4.061395692282329,203.85024466100776,377.4190000000001,4.179300000000003,4,1
Cc1ccc(-c2noc(COc3ccc4c(c3)OCO4)n2)cc1,2,2.021414207362973,3.2325242826268754,148.1898476960688,310.309,3.352720000000001,6,0
Cc1nc(Nc2ccccc2F)cc(C(=O)NC2CC2)n1,3,2.129888731253552,3.253085930820185,92.30624520896832,286.31000000000006,2.559920000000001,4,2
COc1ccccc1OCC(=O)NN=C1CCN(Cc2cccc(F)c2)CC1,6,2.175653698508817,3.318801463084691,170.98176911561015,385.43900000000014,2.981300000000002,5,1
COc1ccc(C(=O)Nc2ccc(OCCC(C)C)cc2)cc1-n1cnnn1,1,2.1392321600472783,4.195484988769904,173.08549037717117,381.436,3.3481000000000014,7,1
Cc1ccc(C(=O)Nc2cccc(Br)n2)cn1,1,2.069227158763633,2.4510691009532684,97.40094182677936,292.136,2.7998200000000004,3,1
O=C(NCc1cccs1)c1cc(S(=O)(=O)N2CCCC2)cs1,3,2.275584895648296,3.691787571539514,139.72951403136364,356.49400000000014,2.5241000000000007,5,1
CS(=O)(=O)c1cccc(-c2nc3cc(C#N)ccc3[nH]2)c1,1,2.212498639988884,3.699144135727263,76.99052113449136,297.339,2.5050800000000004,4,1
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccncc2)cc1,1,1.875586243959932,1.752977829884405,103.62535957203951,279.277,1.7906,5,1
Cc1cc(NC(=O)c2ccc(O)c(O)c2)c(F)cc1O,5,2.0389696415452843,2.996969759118782,71.196650040604,277.25100000000003,2.503220000000001,4,4
Cc1ccc2sc(NC(=O)CN3C(=O)CCC3=O)nc2c1C,1,2.2695823735801994,4.034953922197296,108.62692545560236,317.37000000000006,2.00064,5,1
CCOc1ccccc1N1CCN(C(=O)Nc2cnn(C(C)(C)C)c2)CC1,2,2.325915637951381,4.055468465795557,173.80799199759028,371.4850000000001,3.390900000000002,5,1
CC(=O)c1cn(Cc2ccccc2C#N)c2ccccc12,1,2.0203174665860164,2.882822987222829,98.8907628198698,274.32300000000004,3.763880000000003,3,0
O=C(Nc1ccc(Cl)cn1)c1n[nH]c2ccccc12,1,2.028407265202839,3.3639261391452058,105.41597348320668,272.69500000000005,2.863600000000001,3,2
O=C(NCc1ccc(O)c(O)c1)c1ccc(O)c(O)c1,1,1.930871040146684,2.718702854409881,93.79410119290591,275.26,1.439,5,5
CCc1nnc(NC(=O)Nc2ccccc2OC)s1,1,1.9322899691655435,3.0035741887615024,126.25497105498869,278.337,2.7531000000000008,5,2
COc1ccc2oc(=O)c(C(=O)Nc3ccccc3C)cc2c1,1,1.8261904238614068,2.7529249100909565,153.9847611181877,309.3210000000001,3.3623200000000013,4,1
CCn1ccnc1C1CCN(Cc2cccc(C)n2)CC1,1,2.3382829646944643,3.830792022924003,80.93132271114523,284.40700000000004,2.9860200000000017,4,0
CCOc1ccc(Cc2cnc(N)nc2N)cc1,3,2.012098683910468,3.3446073520910966,79.64554161808194,244.298,1.6304999999999998,5,2
CCNc1ccnc(COc2ccc(F)cc2Cl)c1,4,2.090118174293748,2.914065636007316,95.59050472619336,280.73,3.884900000000002,3,1
COC(=O)CN1CC(c2nc(Cc3ccccc3)no2)C1,1,2.215098235816784,3.1897177174935747,94.9981948800738,287.3190000000001,1.2326,6,0
Cc1nc(-c2ccc(F)cc2)sc1CCNC(=O)c1ccco1,1,2.175376835910898,4.1965743666483295,150.05663308837924,330.38400000000007,3.823120000000002,4,1
Cc1ccccc1OCC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,1,1.912267736970355,3.3922631790316564,154.79809654612677,371.3920000000001,3.7879200000000015,4,1
N#Cc1ccc(Nc2nccc(NCc3ccc(F)cc3F)n2)cc1,2,2.219508928484334,3.622827565443321,122.10826811750212,337.333,3.9821800000000014,5,2
O=C(NO)c1ccc(COc2ccccc2)cc1,2,1.5193056626783044,2.6303422367266727,100.30331207629642,243.26200000000003,2.3846000000000007,3,2
c1ccc(-c2cnc(NCCN3CCCCC3)nc2)cc1,1,1.933601862190411,3.362368164546468,78.95516963449069,282.3909999999999,3.041400000000001,4,1
O=C(Nc1ccc(OC(=O)c2ccc3ncsc3c2)cc1)c1ccc(F)cc1,3,1.996952843807961,3.660028923684281,182.4826795917257,392.41100000000006,4.906900000000003,5,1
CC(C)CC(=O)Nc1ccc(N2CCN(CCN3CCOCC3)CC2)cc1,3,2.043959689648672,3.5360255065646795,165.2614323138239,374.5290000000002,2.1254,5,1
C/C(=C/c1ccccc1)C(=O)Nc1nc(-c2ccccc2)cs1,1,1.98182748824364,3.1465746628240407,119.84863693852886,320.417,4.852100000000002,3,1
O=C(NCCc1ccc(O)cc1)[C@H]1Cc2ccccc21,2,2.3590849140561545,3.0516516380166765,88.63699325233435,267.32800000000003,2.3908000000000005,2,2
Cc1ccc(Nc2ccc(NC(=O)c3cccnc3)nn2)c(C)c1,2,2.115062904324466,3.0250135467097503,115.368776367463,319.36800000000005,3.4843400000000013,5,2
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC,1,1.8773409396043377,2.94598023736058,112.27112470739104,315.7600000000001,4.044000000000002,5,1
CCCCCCOc1ccc(/C=N\NC(=O)c2ccccn2)cc1,1,1.9704776391548524,3.3650971751752365,188.8317796935335,325.41200000000003,3.8046000000000015,4,1
COc1ccc(NC(=O)N2CCC(n3cnc4ccccc43)CC2)cc1,1,2.027182525900906,3.825354543928399,143.0895766634154,350.4220000000001,3.9139000000000026,4,1
Cc1ccccc1CN1CCCNC1=O,1,2.056709862989964,3.2496504115042457,37.46740047452915,204.273,1.91032,1,1
Cc1ccc(O)c(NC(=S)NC(=O)C(C)C)c1,2,2.080761966455942,2.434378844504069,88.90202100401753,252.339,2.16962,3,3
CC(=O)NCC1CCN(C(=O)c2ccc(F)cc2Cl)CC1,1,1.9615908352862803,3.19932905785473,124.16972552803212,312.77200000000005,2.4674000000000005,2,1
COc1ccc(CN(CCN)c2ccc(C)cc2C)c(OC)c1,5,2.1469051575892184,2.7871842673795286,90.92582804448428,314.42900000000003,3.285940000000002,4,1
O=C(c1cnc(Oc2ccccc2)cn1)N(CCO)CC1CC1,2,2.29709291982698,3.63879870407955,120.4403230431196,313.35700000000014,2.1133999999999995,5,1
Cc1cccc(CN(CCC(=O)O)c2ccccc2)n1,2,2.039097171909656,2.85782782661344,85.86831316131439,270.332,2.8713200000000008,3,1
CN(C)CCCNC(=O)c1cc(NCc2ccccc2F)ccn1,1,2.08292126552848,3.985391148903219,122.22184854540224,330.40700000000004,2.5143000000000004,4,2
CN(C)C1CN(C(=O)Nc2cnn(-c3ccc(Cl)cc3)c2)C1,2,2.27703659804426,4.162591246999313,105.40462720482898,319.79600000000005,2.3034,4,1
